date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-09-07 23:59:49,PatrickAKarlson,,1,4,10,"Elizabeth Warren Stands Out at New Hampshire Democratic Party Convention https://nyti.ms/2POixCr",,,,1170486862709809153,https://twitter.com/PatrickAKarlson/status/1170486862709809153
2019-09-07 23:59:03,whocaresubetter,,0,0,0,"@BreitbartNews ban Elizabeth Warren, Trump 2020",,@BreitbartNews,,1170486670002573313,https://twitter.com/whocaresubetter/status/1170486670002573313
2019-09-07 23:58:28,jumpforjoie,,0,0,0,"i miss elizabeth warren",,,,1170486525424996352,https://twitter.com/jumpforjoie/status/1170486525424996352
2019-09-07 23:58:18,RonSupportsYou,kppotatoes,2,0,1,"Angela, although he could have been clearer, the ""you"" that kp was writing about was Elizabeth Warren. Today I retweeted a serious criticism by Ian Bremmer about the same thing. Ian is an expert on this subject. Warren is very good, not perfect, and this seems to be her error.",,,,1170486481049141248,https://twitter.com/RonSupportsYou/status/1170486481049141248
2019-09-07 23:57:44,MitchACampbell,,0,0,4,"whenever I feel stuck I remember Elizabeth Warren knows my name and I feel better",,,,1170486340565315584,https://twitter.com/MitchACampbell/status/1170486340565315584
2019-09-07 23:56:30,ISpyDelilah,BreitbartNews,0,0,0,"This feels like a tweet in support of Elizabeth Warren.",,,,1170486026999083008,https://twitter.com/ISpyDelilah/status/1170486026999083008
2019-09-07 23:55:55,Kate1Kincaid,,0,0,0,"Elizabeth Warren Promises Day One Executive Order on Fossil Fuel The HITLER FIST! Her, Harris, Obama....Soros, Bernie, Val Jarrett, John Kerry, John O Brennan, James Comey, McCabe, Treasonous BSTRDS! https://www.breitbart.com/politics/2019/09/06/elizabeth-warren-promises-executive-order-fossil-fuel-leases-ban-fracking/ …",,,,1170485882979270657,https://twitter.com/Kate1Kincaid/status/1170485882979270657
2019-09-07 23:55:54,DutchDelights13,BreitbartNews,3,0,44,"Yay for Elizabeth Warren! I want my grandchildren to be happy and healthy!",,,,1170485878147313664,https://twitter.com/DutchDelights13/status/1170485878147313664
2019-09-07 23:55:39,therealnicki_k,,0,0,0,"I love Elizabeth Warren, but I’m seriously considering joining the Yang Gang. I think a lot of us are sick of “left vs right” and just want to live in a better world. Very impressive, ⁦ @AndrewYang⁩!https://youtu.be/QlsaQZz6418",,@AndrewYang,,1170485815211941888,https://twitter.com/therealnicki_k/status/1170485815211941888
2019-09-07 23:55:16,ContrarianGary,Tzeporah,3,1,10,"Really?!?!?! Elizabeth May's environmental record is far superior to Ms. Warren's. You have an amazing climate warrior right here in Canada if you would only open your eyes.",,,,1170485719325765632,https://twitter.com/ContrarianGary/status/1170485719325765632
2019-09-07 23:55:15,lisakashinsky,,2,6,10,"The music stopped half a minute ago, U.S. Elizabeth Warren is on stage, and the cheers are still going (and deafening). “This means the world to me,” she says. #NHDems2020 #Warren2020 #nhpoliticspic.twitter.com/jQyovZYa30",,,#NHDems2020 #Warren2020 #nhpoliticspic,1170485714640941056,https://twitter.com/lisakashinsky/status/1170485714640941056
2019-09-07 23:54:46,CharlieRosrn,christianpbrink,0,0,0,"60 votes ain't happening with Elizabeth warren or not. And even with 60 votes, dems from conservative states aren't voting for what you want",,,,1170485591852670983,https://twitter.com/CharlieRosrn/status/1170485591852670983
2019-09-07 23:54:39,ZipMeister88,philosophrob,0,0,0,"If only Elizabeth Warren voters could see this",,,,1170485561536106496,https://twitter.com/ZipMeister88/status/1170485561536106496
2019-09-07 23:54:39,again_becky,,1,0,5,"Elizabeth Warren asking me “Where did you find a liberty green boa?” Ummm... I stole it from one of my favorite organizers #TeamWarren #ElizabethWarren #NHDPpic.twitter.com/CgNmO5PRnF",,,#TeamWarren #ElizabethWarren #NHDPpic,1170485561137729539,https://twitter.com/again_becky/status/1170485561137729539
2019-09-07 23:53:32,Janetwhoteaches,thehill,0,0,0,"this amazing teacher. Ms. Warren a natural leader. Vision,Excellence,Passion,& a huge heart. Solid, real needed common sense plans for Americans. PLEASE VOTE for Sen. ELIZABETH WARREN in 2020 Can you say MADAM PRESIDENT . #WarrenforPresident @thehill #NHdems2020https://twitter.com/thehill/status/1170478090121822210 …",,@thehill,#WarrenforPresident #NHdems2020https,1170485283608858626,https://twitter.com/Janetwhoteaches/status/1170485283608858626
2019-09-07 23:53:08,lisakashinsky,,6,3,4,"Elizabeth Warren drew the loudest ovation at #NHDems2020 Convention, but despite a strong show of support some delegates say it's still too early for Warren, or any candidate, to lock up their vote. My dispatch: http://bit.ly/2PTtOSl @bostonherald #nhpolitics #fitn",,@bostonherald,#NHDems2020 #nhpolitics #fitn,1170485179812667395,https://twitter.com/lisakashinsky/status/1170485179812667395
2019-09-07 23:52:53,Wannabe_Artist2,desderamona,0,0,1,"I. Am. Not. Afraid. - Sen. Elizabeth Warren #Warren2020. And neither should the rest of us be afraid to vote for and nominate the best, brightest and fiercest leader America has ever seen. Stand behind your woman, all the way to the White House.https://twitter.com/desderamona/status/1170480044915023873 …",,,#Warren2020,1170485119142027264,https://twitter.com/Wannabe_Artist2/status/1170485119142027264
2019-09-07 23:52:46,jaykoester,thor_benson,0,0,3,"1. Beto O’Rourke 2. Elizabeth Warren 3. Kamala Harris 4. Cory Booker https://twitter.com/thor_benson/status/1170435465889157120 …",,,,1170485090641690624,https://twitter.com/jaykoester/status/1170485090641690624
2019-09-07 23:52:22,linda_putnam,Stevegaston18,3,1,2,"My thought, is Elizabeth Warren planning on maybe making Hillary Clinton her VP",,,,1170484986677534723,https://twitter.com/linda_putnam/status/1170484986677534723
2019-09-07 23:52:17,greg_mueller,44Jaworski,0,0,2,"Very nice description of Elizabeth Warren. https://twitter.com/44Jaworski/status/1170429312446545920 …",,,,1170484967098519554,https://twitter.com/greg_mueller/status/1170484967098519554
2019-09-07 23:51:37,ShowUrJewPride,odifass,0,4,6,"Elizabeth Warren Completes Her Total Abandonment Of Israel. No Dem should vote for her. I won't. https://twitter.com/odifass/status/1170180631101394944 …",,,,1170484801284890624,https://twitter.com/ShowUrJewPride/status/1170484801284890624
2019-09-07 23:50:32,DunstanMJ,thehill,1,0,1,"On the backs of the AMERICAN INDIANS.....WHAT A PIECE OF WORK THIS EVIL SOCIALIST, ELIZABETH WARREN",,,,1170484528034516992,https://twitter.com/DunstanMJ/status/1170484528034516992
2019-09-07 23:50:22,linda_putnam,OutlawMike1,1,0,0,"I heard on OANN today that Elizabeth Warren has been in constant contact with Hillary Clinton since Elizabeth to her hat in the ring, but came to my mind is Elizabeth Warren planning on asking Hillary Clinton to be her VP",,,,1170484486263463937,https://twitter.com/linda_putnam/status/1170484486263463937
2019-09-07 23:49:08,Smokey_pawsback,,1,0,2,"With the recent Elizabeth Warren kissy face lovefest from AOC I am EXTREMELY AMUSED at the new about Liz and Hillary gossiping on a regular basis. My point let me commend the only true candidate @Rocky4President for having the guts to call AOC a Hillary shill.",,@Rocky4President,,1170484174937104389,https://twitter.com/Smokey_pawsback/status/1170484174937104389
2019-09-07 23:48:49,CosmoPurpleRain,BreitbartNews,1,0,0,"Elizabeth Warren is going to going to do everything for all of American and get everything paid for by the Government for all us. And how? What is it going to costs us in Taxes. She knows there is no why any of it will happen. she is a good actress.",,,,1170484095123513345,https://twitter.com/CosmoPurpleRain/status/1170484095123513345
2019-09-07 23:48:37,walterolson,,13,99,249,"I have a theory as to why @politico didn't use a picture of Elena Kagan, Elizabeth Warren, Stephen Breyer, or Ruth Ginsberg speaking at @fedsoc events to illustrate Ted Olson's piece comparing the Society's activism heat index with that of the @ABAesqhttps://www.politico.com/magazine/story/2019/09/07/no-the-federalist-society-is-not-an-advocacy-organization-228039 …",,@politico @fedsoc @ABAesqhttps,,1170484045618339841,https://twitter.com/walterolson/status/1170484045618339841
2019-09-07 23:48:32,GuruBluXVIII,LumpyLouish,0,2,11,"This is the only statement I will put any stock into from Elizabeth Warren. Everything else? Capitalist appeasing bullshit. https://twitter.com/LumpyLouish/status/1170474913448308736 …",,,,1170484024273448961,https://twitter.com/GuruBluXVIII/status/1170484024273448961
2019-09-07 23:47:47,RuebenCogburn,DolioJ,1,0,2,"I thought Elizabeth Warren was the first indian Senator.",,,,1170483833604587520,https://twitter.com/RuebenCogburn/status/1170483833604587520
2019-09-07 23:47:32,argumentwinner,,4,9,143,"every elizabeth warren supporter thinks that getting her elected will cure their manic depression",,,,1170483772921454594,https://twitter.com/argumentwinner/status/1170483772921454594
2019-09-07 23:47:31,Mission2Justice,NosaraNumberOne,0,0,0,"No but Elizabeth Warren",,,,1170483765988208643,https://twitter.com/Mission2Justice/status/1170483765988208643
2019-09-07 23:47:27,PatchesJones,SenTinaSmith,0,0,0,"ROTF & LMBO!!!!!!!!!!!! Who on earth is actually STUPID ENOUGH to listen to even half the crap spewing out of that crackpot Jake Tapper?! Seriously?! The guy is a joke! But then again so is Elizabeth Warren.",,,,1170483751882842114,https://twitter.com/PatchesJones/status/1170483751882842114
2019-09-07 23:47:15,linda_putnam,KarmaTrumps,2,3,9,"I heard on OANN today that Elizabeth Warren has been in constant communication with Hillary Clinton since Elizabeth threw her name in the ring. Question comes to my mind is is Elizabeth planning on having Hillary as her VP?",,,,1170483701358256128,https://twitter.com/linda_putnam/status/1170483701358256128
2019-09-07 23:47:13,RoseD1st,,0,0,0,"Senator Elizabeth Warren Promises to Rebuild Russian Economy, Grow China’s Influence and Support Maduro Regime in Venezuela… https://theconservativetreehouse.com/2019/09/07/senator-elizabeth-warren-promises-to-rebuild-russian-economy-grow-chinas-influence-and-support-maduro-regime-in-venezuela/ …",,,,1170483694013992961,https://twitter.com/RoseD1st/status/1170483694013992961
2019-09-07 23:46:47,MA4_Trump,,0,0,0,"The anti-Electoral College juggernaut rolls like prominent Democrats, have come out in support of its abolition, including Sen. Bernie Sanders, Sen. Elizabeth Warren, and Stacey Abrams",,,,1170483584077049856,https://twitter.com/MA4_Trump/status/1170483584077049856
2019-09-07 23:45:55,BethE_Daley,RepKatiePorter,0,0,4,"You are right there with Kamala Harris and Elizabeth Warren - COURAGEOUS! Congrats on being the FIRST single mom to be elected to Congress and the first dem since the 50s. Wow! Great interview! Keep rockin’ it!",,,,1170483365931311104,https://twitter.com/BethE_Daley/status/1170483365931311104
