date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-08-15 23:59:53,atrupar,,89,135,411,"Loud, angry boos for Elizabeth Warren after Trump uses a slur to demean her pic.twitter.com/cjEquHh9Wm",,,,1162151960855883776,https://twitter.com/atrupar/status/1162151960855883776
2019-08-15 23:59:53,ZachsMind,,0,0,3,"Next time Donald Trump calls Elizabeth Warren ""Pocahontas"" she should not refrain from referring to him as a lying racist sack of shit.",,,,1162151959731875841,https://twitter.com/ZachsMind/status/1162151959731875841
2019-08-15 23:59:52,CaitlynLaufey,,0,0,0,"Elizabeth Warren Comes Out in Favor of 'Affordable' Trans Health Care https://www.out.com/politics/2019/8/14/elizabeth-warren-comes-out-favor-affordable-trans-health-care …",,,,1162151955977912321,https://twitter.com/CaitlynLaufey/status/1162151955977912321
2019-08-15 23:59:51,platesayschunli,,0,0,12,"girl ran to her fake woke political shit, baby baby girl we voting for Elizabeth Warren, fuck a bernie sanders",,,,1162151952098004992,https://twitter.com/platesayschunli/status/1162151952098004992
2019-08-15 23:59:43,TechLifeWeb,,0,0,0,"Elizabeth Warren On Her Wealth Tax - The Recount https://therecount.com/elizabeth-warren-wealth-tax-new-hampshire-2639826093.html … #tw",,,#tw,1162151917205594119,https://twitter.com/TechLifeWeb/status/1162151917205594119
2019-08-15 23:59:31,WorldWorld2019,,0,0,0,"Elizabeth Warren Pledges ‘Executive Action in Every Corner’ for Gun Control https://nownews2019.wordpress.com/2019/08/15/elizabeth-warren-pledges-executive-action-in-every-corner-for-gun-control/ …",,,,1162151866010152963,https://twitter.com/WorldWorld2019/status/1162151866010152963
2019-08-15 23:59:30,2019news19,,0,0,0,"Elizabeth Warren Pledges ‘Executive Action in Every Corner’ for Gun Control https://nownews2019.wordpress.com/2019/08/15/elizabeth-warren-pledges-executive-action-in-every-corner-for-gun-control/ …",,,,1162151863359344640,https://twitter.com/2019news19/status/1162151863359344640
2019-08-15 23:59:07,ackbar7,MurphyFerguson,0,0,3,"Fox News clearly does favor Elizabeth Warren, so he probably has a point",,,,1162151764860129280,https://twitter.com/ackbar7/status/1162151764860129280
2019-08-15 23:59:03,sanchezdeeguy,,1,0,0,"Lol Elizabeth Warren as Dee pranzer Lady hahaha",,,,1162151750498840577,https://twitter.com/sanchezdeeguy/status/1162151750498840577
2019-08-15 23:58:57,dianastarke,cameron_kasky,0,0,0,"Elizabeth Warren!",,,,1162151724150394881,https://twitter.com/dianastarke/status/1162151724150394881
2019-08-15 23:58:49,toastmax,,0,1,1,"Google Trends shows @AndrewYang tied with Joe Biden and way ahead of Bernie Sanders & Elizabeth Warren https://medium.com/@mayoinmotion/andrew-yang-is-ahead-of-bernie-sanders-and-elizabeth-warren-on-google-trends-1e6a8d934afb … #YangGang2020 #YangGang",,@AndrewYang @mayoinmotion,#YangGang2020 #YangGang,1162151689329270785,https://twitter.com/toastmax/status/1162151689329270785
2019-08-15 23:58:45,oneluckychar,realDonaldTrump,0,0,2,"Watching the Trump Rally! You make me LOL Elizabeth Pocahontis Warren!! #KAG #MAGA #KeepAmericaGreat #MakeAmericaGreatAgain #TrumpRally",,,#KAG #MAGA #KeepAmericaGreat #MakeAmericaGreatAgain #TrumpRally,1162151674007281665,https://twitter.com/oneluckychar/status/1162151674007281665
2019-08-15 23:58:32,deplorablemonk,cnnbrk,0,0,0,"And was a big Elizabeth Warren supporter. https://twitter.com/cnnbrk/status/1162106796246544389 …",,,,1162151621578633222,https://twitter.com/deplorablemonk/status/1162151621578633222
2019-08-15 23:58:32,katearoni2,,3,1,15,"I think I’m falling for Elizabeth Warren.",,,,1162151619716235264,https://twitter.com/katearoni2/status/1162151619716235264
