date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-08-27 23:59:43,daddyd50,,0,0,0,"I support whomever the Dem. nominee is vs. tRump. But I can't shake the idea that Joe Biden is Dem. version of Jeb Bush Feb. 2016.",,,,1166500572717039616,https://twitter.com/daddyd50/status/1166500572717039616
2019-08-27 23:59:41,rthornton777,,0,0,0,"Don Jr. Says Joe Biden Will Abuse Power to Enrich His Family http://nymag.com/intelligencer/2019/08/james-biden-don-jr-joe-biden-corruption-doral-g7.html …",,,,1166500564521422848,https://twitter.com/rthornton777/status/1166500564521422848
2019-08-27 23:59:40,ATL40909400,JoeBiden,0,1,3,"Jim-Crow-Joe-Biden the father of mass incarceration a one man wrecking machine of the black families, is still using the black community to build his racist career. JOE BIDEN pic.twitter.com/wlDfxR7T0p",,,,1166500559718944769,https://twitter.com/ATL40909400/status/1166500559718944769
2019-08-27 23:59:36,AsInMarx,NRafter,0,0,0,"Joe Biden said his own plan would leave millions uninsured, but do go off",,,,1166500544099311616,https://twitter.com/AsInMarx/status/1166500544099311616
2019-08-27 23:59:28,LargeSonLogic,,0,0,0,"Dutch waiter asked me where I save Joe Biden’s campaign by “letting Biden be Biden.",,,,1166500508607143942,https://twitter.com/LargeSonLogic/status/1166500508607143942
2019-08-27 23:59:18,danrivera01843,,0,0,0,"Monmouth poll: Bernie Sanders, Joe Biden and Elizabeth Warren in three-way lead for Democratic bid https://www.cnn.com/2019/08/26/politics/monmouth-august-democrats-biden-warren-sanders/index.html?ofs=fbia …",,,,1166500468488593409,https://twitter.com/danrivera01843/status/1166500468488593409
2019-08-27 23:58:55,gman123,,0,0,1,"Joe Biden Outrage Porn Is Hurting Readers—and Elevating Trump https://www.vanityfair.com/news/2019/08/joe-biden-gaffes-media-clickbait?utm_source=twitter&utm_medium=social&utm_campaign=onsite-share&utm_brand=vanity-fair&utm_social-type=earned … via @VanityFair",,@VanityFair,,1166500370132033537,https://twitter.com/gman123/status/1166500370132033537
2019-08-27 23:58:31,Stardog97,,0,0,0,"Joe Biden: It Would Be an Insult to My Dead Son for Everyone to Have Healthcare https://www.vice.com/en_us/article/vb5d7y/joe-biden-medicare-for-all-would-be-an-insult-to-my-dead-son?utm_campaign=sharebutton … via @vice",,@vice,,1166500270324338688,https://twitter.com/Stardog97/status/1166500270324338688
2019-08-27 23:58:24,DownieAllie,JoeBiden,0,0,0,"Joe Biden says the planet may never recover if Trump is re-elected due to him ignoring the “climate crisis.” Oh really? You’ve been in office for 40 years but now it’s Trump’s fault? Go tell Obama.... He doesn’t seem too worried with his new $15M mansion in Martha’s Vinyard.",,,,1166500241564213250,https://twitter.com/DownieAllie/status/1166500241564213250
2019-08-27 23:58:18,DavidleeDr,,0,0,0,"Joe Biden: It Would Be an Insult to My Dead Son for Everyone to Have Healthcare https://www.vice.com/en_us/article/vb5d7y/joe-biden-medicare-for-all-would-be-an-insult-to-my-dead-son?utm_campaign=sharebutton …",,,,1166500214938775558,https://twitter.com/DavidleeDr/status/1166500214938775558
2019-08-27 23:58:14,EdwardMErdelac,JoeBiden,0,0,0,"This is fucking sick. Fuck Joe Biden. https://twitter.com/JoeBiden/status/1166319450909315072?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1166319450909315072&ref_url=https%3A%2F%2Ftwitter.com%2FJoeBiden%2Fstatus%2F1166319450909315072 …https://twitter.com/JoeBiden/status/1166319450909315072?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1166319450909315072&ref_url=https%3A%2F%2Ftwitter.com%2FJoeBiden%2Fstatus%2F1166319450909315072 …",,,,1166500199746940935,https://twitter.com/EdwardMErdelac/status/1166500199746940935
2019-08-27 23:58:06,Hellfireone8,,0,0,0,"Joe Biden Falls: National Poll Shows Statistical Three-Way Tie in Democrat Presidential Race http://bit.ly/2PfqP67 via @BreitbartNews",,@BreitbartNews,,1166500165554855936,https://twitter.com/Hellfireone8/status/1166500165554855936
